cdr_id,caller,receiver,call_datetime,duration_seconds,call_type,cell_tower
1407,6543210987,6234567890,2024-01-15T02:31:00,208,Mobile-Mobile,Tower_Bangalore
1408,6543210987,6234567890,2024-01-15T13:13:00,496,Mobile-Mobile,Tower_Mumbai_Central
1409,6543210987,6234567890,2024-01-15T19:50:00,880,Mobile-Mobile,Tower_Bangalore
1410,6543210987,6234567890,2024-01-15T11:54:00,611,Mobile-Mobile,Tower_Delhi_Central
1411,6543210987,6234567890,2024-01-15T15:16:00,189,Mobile-Mobile,Tower_Mumbai_Central
1412,6543210987,6234567890,2024-01-15T14:11:00,521,Mobile-Mobile,Tower_Bangalore
1413,6543210987,6234567890,2024-01-15T11:13:00,893,Mobile-Mobile,Tower_Mumbai_Central
1414,6543210987,6234567890,2024-01-15T11:19:00,922,Mobile-Mobile,Tower_UP_Kanpur
1415,6543210987,6234567890,2024-01-15T23:29:00,974,Mobile-Mobile,Tower_Mumbai_Central
1416,9876543210,9123456789,2024-01-16T03:56:00,381,Mobile-Mobile,Tower_Mumbai_Central
1417,9876543210,9123456789,2024-01-16T21:25:00,421,Mobile-Mobile,Tower_Mumbai_Central
1418,9876543210,9123456789,2024-01-16T11:24:00,665,Mobile-Mobile,Tower_Bangalore
1419,9876543210,9123456789,2024-01-16T21:30:00,1169,Mobile-Mobile,Tower_Mumbai_Central
1420,9876543210,9123456789,2024-01-16T02:46:00,215,Mobile-Mobile,Tower_Delhi_Central
1421,9876543210,9123456789,2024-01-16T14:51:00,734,Mobile-Mobile,Tower_Mumbai_Central
1422,9876543210,9123456789,2024-01-16T03:29:00,706,Mobile-Mobile,Tower_UP_Kanpur
1423,9876543210,9123456789,2024-01-16T15:26:00,117,Mobile-Mobile,Tower_Delhi_Central
1424,9876543210,9123456789,2024-01-16T12:02:00,859,Mobile-Mobile,Tower_Bangalore
1425,9876543210,9123456789,2024-01-16T02:23:00,407,Mobile-Mobile,Tower_UP_Kanpur
1426,9876543210,8765432109,2024-01-16T02:14:00,1099,Mobile-Mobile,Tower_Delhi_Central
1427,9876543210,8765432109,2024-01-16T03:48:00,119,Mobile-Mobile,Tower_Mumbai_Central
1428,9876543210,8765432109,2024-01-16T03:36:00,161,Mobile-Mobile,Tower_Mumbai_Central
1429,9876543210,8765432109,2024-01-16T03:53:00,751,Mobile-Mobile,Tower_UP_Kanpur
1430,9876543210,7654321098,2024-01-16T03:01:00,301,Mobile-Mobile,Tower_Mumbai_Central
1431,9876543210,7654321098,2024-01-16T09:07:00,311,Mobile-Mobile,Tower_UP_Kanpur
1432,9876543210,7654321098,2024-01-16T13:18:00,482,Mobile-Mobile,Tower_UP_Kanpur
1433,9876543210,7654321098,2024-01-16T14:10:00,782,Mobile-Mobile,Tower_UP_Kanpur
1434,9876543210,7654321098,2024-01-16T15:00:00,779,Mobile-Mobile,Tower_Delhi_Central
1435,9876543210,7654321098,2024-01-16T18:33:00,701,Mobile-Mobile,Tower_Mumbai_Central
1436,9876543210,7654321098,2024-01-16T13:38:00,1010,Mobile-Mobile,Tower_Delhi_Central
1437,9876543210,7654321098,2024-01-16T03:45:00,842,Mobile-Mobile,Tower_Mumbai_Central
1438,9123456789,9876543210,2024-01-16T01:19:00,1060,Mobile-Mobile,Tower_UP_Kanpur
1439,9123456789,9876543210,2024-01-16T03:27:00,607,Mobile-Mobile,Tower_Bangalore
1440,9123456789,9876543210,2024-01-16T15:28:00,546,Mobile-Mobile,Tower_Delhi_Central
1441,9123456789,9876543210,2024-01-16T01:50:00,1101,Mobile-Mobile,Tower_Bangalore
1442,9123456789,9876543210,2024-01-16T14:39:00,1066,Mobile-Mobile,Tower_Bangalore
1443,9123456789,9876543210,2024-01-16T23:18:00,225,Mobile-Mobile,Tower_Bangalore
1444,9123456789,9876543210,2024-01-16T20:02:00,602,Mobile-Mobile,Tower_Delhi_Central
1445,9123456789,9876543210,2024-01-16T11:52:00,897,Mobile-Mobile,Tower_Mumbai_Central
1446,9123456789,9876543210,2024-01-16T12:54:00,1052,Mobile-Mobile,Tower_Delhi_Central
1447,9123456789,9876543210,2024-01-16T01:31:00,280,Mobile-Mobile,Tower_Bangalore
1448,9123456789,9876543210,2024-01-16T01:03:00,444,Mobile-Mobile,Tower_Bangalore
1449,9012345678,9876543210,2024-01-16T15:08:00,804,Mobile-Mobile,Tower_UP_Kanpur
1450,9012345678,9876543210,2024-01-16T20:34:00,1162,Mobile-Mobile,Tower_Delhi_Central
1451,9012345678,9876543210,2024-01-16T14:39:00,203,Mobile-Mobile,Tower_Mumbai_Central
1452,9012345678,9876543210,2024-01-16T19:10:00,168,Mobile-Mobile,Tower_UP_Kanpur
1453,9012345678,9876543210,2024-01-16T17:53:00,770,Mobile-Mobile,Tower_UP_Kanpur
1454,8765432109,8912345678,2024-01-16T15:49:00,871,Mobile-Mobile,Tower_Bangalore
1455,8765432109,8912345678,2024-01-16T02:03:00,176,Mobile-Mobile,Tower_Mumbai_Central
1456,8765432109,8912345678,2024-01-16T13:30:00,234,Mobile-Mobile,Tower_UP_Kanpur
1457,8765432109,8912345678,2024-01-16T01:31:00,563,Mobile-Mobile,Tower_Delhi_Central
1458,8765432109,8912345678,2024-01-16T10:57:00,133,Mobile-Mobile,Tower_UP_Kanpur
1459,8765432109,8912345678,2024-01-16T16:45:00,704,Mobile-Mobile,Tower_Mumbai_Central
1460,8765432109,8912345678,2024-01-16T20:02:00,299,Mobile-Mobile,Tower_Delhi_Central
1461,8765432109,8912345678,2024-01-16T23:22:00,1062,Mobile-Mobile,Tower_Mumbai_Central
1462,8765432109,8912345678,2024-01-16T02:57:00,622,Mobile-Mobile,Tower_UP_Kanpur
1463,8765432109,8912345678,2024-01-16T21:42:00,233,Mobile-Mobile,Tower_Mumbai_Central
1464,8765432109,8912345678,2024-01-16T19:48:00,107,Mobile-Mobile,Tower_Delhi_Central
1465,8765432109,8912345678,2024-01-16T02:44:00,916,Mobile-Mobile,Tower_Mumbai_Central
1466,8765432109,6543210987,2024-01-16T11:58:00,91,Mobile-Mobile,Tower_Delhi_Central
1467,8765432109,6543210987,2024-01-16T19:37:00,628,Mobile-Mobile,Tower_Delhi_Central
1468,8765432109,6543210987,2024-01-16T01:15:00,1005,Mobile-Mobile,Tower_Mumbai_Central
1469,8765432109,6543210987,2024-01-16T09:53:00,648,Mobile-Mobile,Tower_Delhi_Central
1470,8765432109,6543210987,2024-01-16T11:56:00,187,Mobile-Mobile,Tower_Delhi_Central
1471,8765432109,6543210987,2024-01-16T11:06:00,311,Mobile-Mobile,Tower_Bangalore
1472,8765432109,6543210987,2024-01-16T01:21:00,791,Mobile-Mobile,Tower_Mumbai_Central
1473,7654321098,7123456789,2024-01-16T03:24:00,844,Mobile-Mobile,Tower_UP_Kanpur
1474,7654321098,7123456789,2024-01-16T18:10:00,789,Mobile-Mobile,Tower_UP_Kanpur
1475,7654321098,7123456789,2024-01-16T03:21:00,607,Mobile-Mobile,Tower_Mumbai_Central
1476,7654321098,7123456789,2024-01-16T02:51:00,859,Mobile-Mobile,Tower_UP_Kanpur
1477,7654321098,7123456789,2024-01-16T23:52:00,707,Mobile-Mobile,Tower_Mumbai_Central
1478,7654321098,7123456789,2024-01-16T11:25:00,122,Mobile-Mobile,Tower_Mumbai_Central
1479,7654321098,7123456789,2024-01-16T02:32:00,940,Mobile-Mobile,Tower_UP_Kanpur
1480,7654321098,7123456789,2024-01-16T01:56:00,1001,Mobile-Mobile,Tower_Bangalore
1481,7654321098,7123456789,2024-01-16T03:32:00,744,Mobile-Mobile,Tower_Mumbai_Central
1482,7654321098,7123456789,2024-01-16T01:17:00,41,Mobile-Mobile,Tower_Bangalore
1483,7654321098,7123456789,2024-01-16T03:45:00,644,Mobile-Mobile,Tower_UP_Kanpur
1484,7654321098,7123456789,2024-01-16T11:29:00,735,Mobile-Mobile,Tower_Delhi_Central
1485,7654321098,7123456789,2024-01-16T20:57:00,888,Mobile-Mobile,Tower_Delhi_Central
1486,7123456789,7654321098,2024-01-16T02:58:00,417,Mobile-Mobile,Tower_UP_Kanpur
1487,7123456789,7654321098,2024-01-16T18:20:00,404,Mobile-Mobile,Tower_Mumbai_Central
1488,7123456789,7654321098,2024-01-16T15:43:00,209,Mobile-Mobile,Tower_Mumbai_Central
1489,7123456789,7654321098,2024-01-16T02:27:00,935,Mobile-Mobile,Tower_Mumbai_Central
1490,7123456789,7654321098,2024-01-16T12:21:00,846,Mobile-Mobile,Tower_Bangalore
1491,7123456789,7654321098,2024-01-16T14:25:00,89,Mobile-Mobile,Tower_Bangalore
1492,7123456789,7654321098,2024-01-16T14:26:00,1178,Mobile-Mobile,Tower_Delhi_Central
1493,7123456789,7654321098,2024-01-16T12:37:00,902,Mobile-Mobile,Tower_Bangalore
1494,7123456789,7654321098,2024-01-16T18:39:00,1157,Mobile-Mobile,Tower_UP_Kanpur
1495,7123456789,7654321098,2024-01-16T03:31:00,166,Mobile-Mobile,Tower_Bangalore
1496,7123456789,7654321098,2024-01-16T18:57:00,1052,Mobile-Mobile,Tower_Bangalore
1497,7123456789,7654321098,2024-01-16T01:12:00,891,Mobile-Mobile,Tower_Delhi_Central
1498,7123456789,7654321098,2024-01-16T13:06:00,1159,Mobile-Mobile,Tower_Bangalore
1499,7123456789,7654321098,2024-01-16T01:21:00,74,Mobile-Mobile,Tower_Mumbai_Central
1500,7123456789,7654321098,2024-01-16T14:01:00,89,Mobile-Mobile,Tower_Bangalore
1501,7123456789,7654321098,2024-01-16T09:09:00,593,Mobile-Mobile,Tower_Mumbai_Central
1502,7123456789,7654321098,2024-01-16T19:24:00,290,Mobile-Mobile,Tower_Delhi_Central
1503,7123456789,7654321098,2024-01-16T02:07:00,786,Mobile-Mobile,Tower_Delhi_Central
1504,6543210987,6234567890,2024-01-16T03:33:00,371,Mobile-Mobile,Tower_Delhi_Central
1505,6543210987,6234567890,2024-01-16T01:59:00,201,Mobile-Mobile,Tower_UP_Kanpur
1506,6543210987,6234567890,2024-01-16T03:28:00,1118,Mobile-Mobile,Tower_UP_Kanpur
1507,6543210987,6234567890,2024-01-16T09:48:00,158,Mobile-Mobile,Tower_UP_Kanpur
1508,6543210987,6234567890,2024-01-16T02:05:00,259,Mobile-Mobile,Tower_UP_Kanpur
1509,6543210987,6234567890,2024-01-16T11:07:00,338,Mobile-Mobile,Tower_Mumbai_Central
1510,6543210987,6234567890,2024-01-16T09:35:00,402,Mobile-Mobile,Tower_UP_Kanpur
1511,6543210987,6234567890,2024-01-16T23:45:00,937,Mobile-Mobile,Tower_Mumbai_Central
1512,6543210987,6234567890,2024-01-16T03:18:00,441,Mobile-Mobile,Tower_Mumbai_Central
1513,6543210987,6234567890,2024-01-16T02:14:00,508,Mobile-Mobile,Tower_Delhi_Central
1514,9876543210,9123456789,2024-01-17T14:48:00,522,Mobile-Mobile,Tower_Mumbai_Central
1515,9876543210,9123456789,2024-01-17T19:11:00,905,Mobile-Mobile,Tower_Bangalore
1516,9876543210,9123456789,2024-01-17T09:34:00,696,Mobile-Mobile,Tower_Bangalore
1517,9876543210,9123456789,2024-01-17T23:02:00,230,Mobile-Mobile,Tower_UP_Kanpur
1518,9876543210,9123456789,2024-01-17T20:15:00,1011,Mobile-Mobile,Tower_UP_Kanpur
1519,9876543210,9123456789,2024-01-17T03:59:00,715,Mobile-Mobile,Tower_Mumbai_Central
1520,9876543210,8765432109,2024-01-17T12:05:00,142,Mobile-Mobile,Tower_Mumbai_Central
1521,9876543210,8765432109,2024-01-17T03:25:00,409,Mobile-Mobile,Tower_Mumbai_Central
1522,9876543210,8765432109,2024-01-17T16:45:00,295,Mobile-Mobile,Tower_Delhi_Central
1523,9876543210,8765432109,2024-01-17T03:34:00,889,Mobile-Mobile,Tower_UP_Kanpur
1524,9876543210,8765432109,2024-01-17T03:32:00,907,Mobile-Mobile,Tower_Bangalore
1525,9876543210,8765432109,2024-01-17T02:04:00,765,Mobile-Mobile,Tower_UP_Kanpur
1526,9876543210,8765432109,2024-01-17T15:08:00,618,Mobile-Mobile,Tower_UP_Kanpur
1527,9876543210,8765432109,2024-01-17T02:59:00,885,Mobile-Mobile,Tower_Bangalore
1528,9876543210,8765432109,2024-01-17T11:05:00,1102,Mobile-Mobile,Tower_Bangalore
1529,9876543210,7654321098,2024-01-17T23:04:00,810,Mobile-Mobile,Tower_UP_Kanpur
1530,9876543210,7654321098,2024-01-17T19:46:00,917,Mobile-Mobile,Tower_UP_Kanpur
1531,9876543210,7654321098,2024-01-17T17:12:00,578,Mobile-Mobile,Tower_Mumbai_Central
1532,9876543210,7654321098,2024-01-17T10:54:00,227,Mobile-Mobile,Tower_Bangalore
1533,9876543210,7654321098,2024-01-17T23:11:00,295,Mobile-Mobile,Tower_Mumbai_Central
1534,9876543210,7654321098,2024-01-17T11:53:00,228,Mobile-Mobile,Tower_UP_Kanpur
1535,9876543210,7654321098,2024-01-17T10:23:00,53,Mobile-Mobile,Tower_Mumbai_Central
1536,9123456789,9876543210,2024-01-17T23:08:00,1023,Mobile-Mobile,Tower_Bangalore
1537,9123456789,9876543210,2024-01-17T19:30:00,61,Mobile-Mobile,Tower_UP_Kanpur
1538,9123456789,9876543210,2024-01-17T02:45:00,937,Mobile-Mobile,Tower_Bangalore
1539,9123456789,9876543210,2024-01-17T02:54:00,938,Mobile-Mobile,Tower_Delhi_Central
1540,9123456789,9876543210,2024-01-17T11:42:00,782,Mobile-Mobile,Tower_Delhi_Central
1541,9123456789,9876543210,2024-01-17T21:57:00,748,Mobile-Mobile,Tower_Bangalore
1542,9123456789,9876543210,2024-01-17T23:07:00,61,Mobile-Mobile,Tower_Delhi_Central
1543,9123456789,9876543210,2024-01-17T03:52:00,781,Mobile-Mobile,Tower_Mumbai_Central
1544,9123456789,9876543210,2024-01-17T12:17:00,357,Mobile-Mobile,Tower_UP_Kanpur
1545,9123456789,9876543210,2024-01-17T17:38:00,705,Mobile-Mobile,Tower_UP_Kanpur
1546,9012345678,9876543210,2024-01-17T23:54:00,309,Mobile-Mobile,Tower_Delhi_Central
1547,9012345678,9876543210,2024-01-17T09:42:00,267,Mobile-Mobile,Tower_Bangalore
1548,9012345678,9876543210,2024-01-17T11:19:00,107,Mobile-Mobile,Tower_Delhi_Central
1549,9012345678,9876543210,2024-01-17T02:56:00,177,Mobile-Mobile,Tower_Bangalore
1550,9012345678,9876543210,2024-01-17T12:17:00,327,Mobile-Mobile,Tower_Mumbai_Central
1551,8765432109,8912345678,2024-01-17T09:23:00,302,Mobile-Mobile,Tower_Bangalore
1552,8765432109,8912345678,2024-01-17T18:27:00,1023,Mobile-Mobile,Tower_Bangalore
1553,8765432109,8912345678,2024-01-17T19:12:00,237,Mobile-Mobile,Tower_Mumbai_Central
1554,8765432109,8912345678,2024-01-17T03:31:00,1134,Mobile-Mobile,Tower_Mumbai_Central
1555,8765432109,8912345678,2024-01-17T03:51:00,627,Mobile-Mobile,Tower_Delhi_Central
1556,8765432109,8912345678,2024-01-17T21:31:00,742,Mobile-Mobile,Tower_Bangalore
1557,8765432109,8912345678,2024-01-17T17:35:00,722,Mobile-Mobile,Tower_Bangalore
1558,8765432109,8912345678,2024-01-17T21:25:00,594,Mobile-Mobile,Tower_Bangalore
1559,8765432109,8912345678,2024-01-17T09:06:00,499,Mobile-Mobile,Tower_Delhi_Central
1560,8765432109,8912345678,2024-01-17T13:45:00,1000,Mobile-Mobile,Tower_UP_Kanpur
1561,8765432109,8912345678,2024-01-17T13:34:00,897,Mobile-Mobile,Tower_Delhi_Central
1562,8765432109,8912345678,2024-01-17T18:30:00,428,Mobile-Mobile,Tower_Delhi_Central
1563,8765432109,6543210987,2024-01-17T20:22:00,1196,Mobile-Mobile,Tower_UP_Kanpur
1564,8765432109,6543210987,2024-01-17T13:14:00,43,Mobile-Mobile,Tower_Bangalore
1565,8765432109,6543210987,2024-01-17T15:33:00,234,Mobile-Mobile,Tower_UP_Kanpur
1566,8765432109,6543210987,2024-01-17T01:41:00,419,Mobile-Mobile,Tower_UP_Kanpur
1567,8765432109,6543210987,2024-01-17T23:09:00,1056,Mobile-Mobile,Tower_Bangalore
1568,8765432109,6543210987,2024-01-17T23:33:00,57,Mobile-Mobile,Tower_Delhi_Central
1569,7654321098,7123456789,2024-01-17T13:49:00,885,Mobile-Mobile,Tower_Bangalore
1570,7654321098,7123456789,2024-01-17T10:25:00,587,Mobile-Mobile,Tower_Delhi_Central
1571,7654321098,7123456789,2024-01-17T10:40:00,1102,Mobile-Mobile,Tower_Mumbai_Central
1572,7654321098,7123456789,2024-01-17T18:23:00,299,Mobile-Mobile,Tower_UP_Kanpur
1573,7654321098,7123456789,2024-01-17T16:23:00,668,Mobile-Mobile,Tower_Delhi_Central
1574,7654321098,7123456789,2024-01-17T23:09:00,956,Mobile-Mobile,Tower_Bangalore
1575,7654321098,7123456789,2024-01-17T02:31:00,359,Mobile-Mobile,Tower_UP_Kanpur
1576,7654321098,7123456789,2024-01-17T14:30:00,343,Mobile-Mobile,Tower_UP_Kanpur
1577,7654321098,7123456789,2024-01-17T19:50:00,688,Mobile-Mobile,Tower_Delhi_Central
1578,7654321098,7123456789,2024-01-17T02:24:00,1034,Mobile-Mobile,Tower_Delhi_Central
1579,7654321098,7123456789,2024-01-17T13:30:00,660,Mobile-Mobile,Tower_Mumbai_Central
1580,7654321098,7123456789,2024-01-17T03:50:00,700,Mobile-Mobile,Tower_Mumbai_Central
1581,7654321098,7123456789,2024-01-17T20:36:00,223,Mobile-Mobile,Tower_Delhi_Central
1582,7123456789,7654321098,2024-01-17T03:41:00,256,Mobile-Mobile,Tower_UP_Kanpur
1583,7123456789,7654321098,2024-01-17T19:19:00,604,Mobile-Mobile,Tower_Bangalore
1584,7123456789,7654321098,2024-01-17T18:56:00,148,Mobile-Mobile,Tower_Mumbai_Central
1585,7123456789,7654321098,2024-01-17T21:20:00,227,Mobile-Mobile,Tower_Delhi_Central
1586,7123456789,7654321098,2024-01-17T01:27:00,576,Mobile-Mobile,Tower_Mumbai_Central
1587,7123456789,7654321098,2024-01-17T14:17:00,317,Mobile-Mobile,Tower_Bangalore
1588,7123456789,7654321098,2024-01-17T01:32:00,1110,Mobile-Mobile,Tower_Delhi_Central
1589,7123456789,7654321098,2024-01-17T02:08:00,1136,Mobile-Mobile,Tower_Mumbai_Central
1590,7123456789,7654321098,2024-01-17T17:04:00,167,Mobile-Mobile,Tower_Mumbai_Central
1591,7123456789,7654321098,2024-01-17T12:28:00,245,Mobile-Mobile,Tower_UP_Kanpur
1592,7123456789,7654321098,2024-01-17T16:19:00,186,Mobile-Mobile,Tower_Delhi_Central
1593,7123456789,7654321098,2024-01-17T17:11:00,861,Mobile-Mobile,Tower_Delhi_Central
1594,7123456789,7654321098,2024-01-17T09:54:00,874,Mobile-Mobile,Tower_Delhi_Central
1595,7123456789,7654321098,2024-01-17T11:10:00,984,Mobile-Mobile,Tower_Mumbai_Central
1596,7123456789,7654321098,2024-01-17T16:09:00,579,Mobile-Mobile,Tower_Mumbai_Central
1597,6543210987,6234567890,2024-01-17T13:00:00,41,Mobile-Mobile,Tower_Bangalore
1598,6543210987,6234567890,2024-01-17T02:59:00,871,Mobile-Mobile,Tower_Mumbai_Central
1599,6543210987,6234567890,2024-01-17T23:39:00,431,Mobile-Mobile,Tower_Bangalore
1600,6543210987,6234567890,2024-01-17T16:47:00,797,Mobile-Mobile,Tower_Delhi_Central
1601,6543210987,6234567890,2024-01-17T10:20:00,392,Mobile-Mobile,Tower_UP_Kanpur
1602,6543210987,6234567890,2024-01-17T23:05:00,1193,Mobile-Mobile,Tower_UP_Kanpur
1603,6543210987,6234567890,2024-01-17T21:45:00,586,Mobile-Mobile,Tower_Mumbai_Central
1604,9876543210,9123456789,2024-01-18T13:51:00,978,Mobile-Mobile,Tower_UP_Kanpur
1605,9876543210,9123456789,2024-01-18T13:31:00,390,Mobile-Mobile,Tower_Mumbai_Central
1606,9876543210,9123456789,2024-01-18T23:59:00,909,Mobile-Mobile,Tower_UP_Kanpur
1607,9876543210,9123456789,2024-01-18T16:33:00,640,Mobile-Mobile,Tower_UP_Kanpur
1608,9876543210,9123456789,2024-01-18T11:10:00,1100,Mobile-Mobile,Tower_Delhi_Central
1609,9876543210,9123456789,2024-01-18T21:42:00,952,Mobile-Mobile,Tower_Mumbai_Central
1610,9876543210,8765432109,2024-01-18T18:17:00,647,Mobile-Mobile,Tower_UP_Kanpur
1611,9876543210,8765432109,2024-01-18T03:10:00,854,Mobile-Mobile,Tower_Mumbai_Central
1612,9876543210,8765432109,2024-01-18T11:21:00,552,Mobile-Mobile,Tower_Bangalore
1613,9876543210,8765432109,2024-01-18T15:54:00,846,Mobile-Mobile,Tower_UP_Kanpur
1614,9876543210,8765432109,2024-01-18T18:45:00,324,Mobile-Mobile,Tower_UP_Kanpur
1615,9876543210,8765432109,2024-01-18T21:14:00,664,Mobile-Mobile,Tower_Mumbai_Central
1616,9876543210,7654321098,2024-01-18T23:48:00,691,Mobile-Mobile,Tower_Bangalore
1617,9876543210,7654321098,2024-01-18T02:06:00,1196,Mobile-Mobile,Tower_UP_Kanpur
1618,9876543210,7654321098,2024-01-18T01:09:00,1194,Mobile-Mobile,Tower_Mumbai_Central
1619,9876543210,7654321098,2024-01-18T11:34:00,701,Mobile-Mobile,Tower_UP_Kanpur
1620,9123456789,9876543210,2024-01-18T02:44:00,74,Mobile-Mobile,Tower_Mumbai_Central
1621,9123456789,9876543210,2024-01-18T14:00:00,497,Mobile-Mobile,Tower_Delhi_Central
1622,9123456789,9876543210,2024-01-18T02:25:00,340,Mobile-Mobile,Tower_Delhi_Central
1623,9123456789,9876543210,2024-01-18T02:19:00,1031,Mobile-Mobile,Tower_UP_Kanpur
1624,9123456789,9876543210,2024-01-18T16:30:00,541,Mobile-Mobile,Tower_UP_Kanpur
1625,9123456789,9876543210,2024-01-18T02:12:00,975,Mobile-Mobile,Tower_Mumbai_Central
1626,9123456789,9876543210,2024-01-18T14:42:00,61,Mobile-Mobile,Tower_UP_Kanpur
1627,9123456789,9876543210,2024-01-18T20:48:00,133,Mobile-Mobile,Tower_Bangalore
1628,9123456789,9876543210,2024-01-18T23:22:00,627,Mobile-Mobile,Tower_Delhi_Central
1629,9123456789,9876543210,2024-01-18T02:43:00,166,Mobile-Mobile,Tower_Delhi_Central
1630,9123456789,9876543210,2024-01-18T21:21:00,416,Mobile-Mobile,Tower_Bangalore
1631,9012345678,9876543210,2024-01-18T03:38:00,893,Mobile-Mobile,Tower_Delhi_Central
1632,9012345678,9876543210,2024-01-18T18:01:00,879,Mobile-Mobile,Tower_UP_Kanpur
1633,9012345678,9876543210,2024-01-18T12:24:00,137,Mobile-Mobile,Tower_Bangalore
1634,9012345678,9876543210,2024-01-18T01:18:00,526,Mobile-Mobile,Tower_Delhi_Central
1635,8765432109,8912345678,2024-01-18T11:37:00,768,Mobile-Mobile,Tower_UP_Kanpur
1636,8765432109,8912345678,2024-01-18T13:12:00,492,Mobile-Mobile,Tower_UP_Kanpur
1637,8765432109,8912345678,2024-01-18T09:31:00,554,Mobile-Mobile,Tower_Mumbai_Central
1638,8765432109,8912345678,2024-01-18T01:16:00,505,Mobile-Mobile,Tower_UP_Kanpur
1639,8765432109,8912345678,2024-01-18T01:47:00,140,Mobile-Mobile,Tower_UP_Kanpur
1640,8765432109,8912345678,2024-01-18T10:28:00,1169,Mobile-Mobile,Tower_UP_Kanpur
1641,8765432109,8912345678,2024-01-18T21:24:00,962,Mobile-Mobile,Tower_UP_Kanpur
1642,8765432109,8912345678,2024-01-18T20:51:00,690,Mobile-Mobile,Tower_Bangalore
1643,8765432109,6543210987,2024-01-18T23:10:00,695,Mobile-Mobile,Tower_Bangalore
1644,8765432109,6543210987,2024-01-18T09:40:00,413,Mobile-Mobile,Tower_UP_Kanpur
1645,8765432109,6543210987,2024-01-18T17:44:00,859,Mobile-Mobile,Tower_Mumbai_Central
1646,8765432109,6543210987,2024-01-18T02:32:00,959,Mobile-Mobile,Tower_Mumbai_Central
1647,8765432109,6543210987,2024-01-18T02:12:00,767,Mobile-Mobile,Tower_Mumbai_Central
1648,7654321098,7123456789,2024-01-18T02:17:00,940,Mobile-Mobile,Tower_Mumbai_Central
1649,7654321098,7123456789,2024-01-18T10:57:00,938,Mobile-Mobile,Tower_UP_Kanpur
1650,7654321098,7123456789,2024-01-18T18:06:00,741,Mobile-Mobile,Tower_Delhi_Central
1651,7654321098,7123456789,2024-01-18T17:13:00,160,Mobile-Mobile,Tower_Bangalore
1652,7654321098,7123456789,2024-01-18T10:29:00,616,Mobile-Mobile,Tower_Mumbai_Central
1653,7654321098,7123456789,2024-01-18T10:33:00,398,Mobile-Mobile,Tower_UP_Kanpur
1654,7654321098,7123456789,2024-01-18T16:52:00,366,Mobile-Mobile,Tower_Delhi_Central
1655,7654321098,7123456789,2024-01-18T02:46:00,879,Mobile-Mobile,Tower_Delhi_Central
1656,7654321098,7123456789,2024-01-18T17:45:00,615,Mobile-Mobile,Tower_UP_Kanpur
1657,7654321098,7123456789,2024-01-18T18:34:00,1019,Mobile-Mobile,Tower_Delhi_Central
1658,7654321098,7123456789,2024-01-18T14:37:00,199,Mobile-Mobile,Tower_Delhi_Central
1659,7654321098,7123456789,2024-01-18T03:50:00,193,Mobile-Mobile,Tower_Delhi_Central
1660,7654321098,7123456789,2024-01-18T17:38:00,882,Mobile-Mobile,Tower_Bangalore
1661,7654321098,7123456789,2024-01-18T13:30:00,537,Mobile-Mobile,Tower_UP_Kanpur
1662,7654321098,7123456789,2024-01-18T13:41:00,731,Mobile-Mobile,Tower_Delhi_Central
1663,7654321098,7123456789,2024-01-18T16:35:00,832,Mobile-Mobile,Tower_Bangalore
1664,7123456789,7654321098,2024-01-18T23:47:00,34,Mobile-Mobile,Tower_UP_Kanpur
1665,7123456789,7654321098,2024-01-18T11:15:00,998,Mobile-Mobile,Tower_Mumbai_Central
1666,7123456789,7654321098,2024-01-18T03:21:00,693,Mobile-Mobile,Tower_Bangalore
1667,7123456789,7654321098,2024-01-18T13:23:00,241,Mobile-Mobile,Tower_UP_Kanpur
1668,7123456789,7654321098,2024-01-18T03:29:00,94,Mobile-Mobile,Tower_Bangalore
1669,7123456789,7654321098,2024-01-18T17:17:00,878,Mobile-Mobile,Tower_Mumbai_Central
1670,7123456789,7654321098,2024-01-18T11:33:00,567,Mobile-Mobile,Tower_Delhi_Central
1671,7123456789,7654321098,2024-01-18T13:36:00,1185,Mobile-Mobile,Tower_Delhi_Central
1672,7123456789,7654321098,2024-01-18T18:07:00,463,Mobile-Mobile,Tower_Mumbai_Central
1673,7123456789,7654321098,2024-01-18T01:49:00,833,Mobile-Mobile,Tower_Mumbai_Central
1674,7123456789,7654321098,2024-01-18T21:28:00,118,Mobile-Mobile,Tower_Delhi_Central
1675,7123456789,7654321098,2024-01-18T17:57:00,734,Mobile-Mobile,Tower_Bangalore
1676,7123456789,7654321098,2024-01-18T03:20:00,1183,Mobile-Mobile,Tower_UP_Kanpur
1677,7123456789,7654321098,2024-01-18T11:40:00,116,Mobile-Mobile,Tower_Mumbai_Central
1678,7123456789,7654321098,2024-01-18T14:56:00,864,Mobile-Mobile,Tower_Mumbai_Central
1679,7123456789,7654321098,2024-01-18T13:27:00,113,Mobile-Mobile,Tower_Bangalore
1680,7123456789,7654321098,2024-01-18T01:34:00,55,Mobile-Mobile,Tower_Bangalore
1681,7123456789,7654321098,2024-01-18T01:18:00,822,Mobile-Mobile,Tower_Delhi_Central
1682,6543210987,6234567890,2024-01-18T19:40:00,531,Mobile-Mobile,Tower_Mumbai_Central
1683,6543210987,6234567890,2024-01-18T16:34:00,1077,Mobile-Mobile,Tower_UP_Kanpur
